country,age,gender,occupation,education_level,income_usd,daily_screen_time_hours,phone_unlocks_per_day,social_media_usage_hours,gaming_usage_hours,streaming_usage_hours,messaging_usage_hours,work_related_usage_hours,sleep_hours,physical_activity_hours,mental_health_score,depression_score,anxiety_score,stress_level,relationship_status,has_children,urban_or_rural,time_spent_with_family_hours,online_shopping_hours,has_screen_time_management_app,self_reported_addiction_level,monthly_data_usage_gb,has_night_mode_on,age_first_phone,push_notifications_per_day,tech_savviness_score,education_level_encoded,relationship_status_encoded,urban_or_rural_encoded,self_reported_addiction_level_encoded,gender_encoded,screen_time_bin,age_group,Screen_Time_Category,gender_Female,gender_Male,gender_Other,relationship_status_Divorced,relationship_status_In Relationship,relationship_status_Married,relationship_status_Single,is_rural,is_urban,has_children_0,has_children_1,Total_Entertainment_Hours,Overall_Mental_Health_Index,Anomali,Cluster,Outlier,Type,Stress_Category
1,62,1,4,3,14740.5,1.97,101,2.39,4.08,1.4,1.81,2.58,5.16,0.81,61.92,7.18,78.91,11.0,3,1,0,1.96,0.44,1,1,44.73,1,14,116,78.65,4.0,1,2,1,1,0,3,1,0,1,0,0,0,0,1,True,False,False,True,9.68,29.556666666666665,1,-1,True,1,1
7,40,1,0,3,11303.61,6.63,85,3.41,1.95,2.22,0.84,0.87,6.38,0.97,42.28,72.41,37.97,99.18,0,1,1,2.54,1.52,1,3,25.65,1,10,102,54.33,4.0,4,1,4,1,3,1,0,0,1,0,1,0,0,0,False,True,False,True,8.42,-27.573333333333338,1,-1,False,0,0
9,54,1,1,0,37237.66,0.0,47,1.03,2.63,2.09,2.01,3.56,6.98,1.16,72.3,62.86,41.79,74.24,2,0,1,1.99,1.0,1,3,15.19,1,14,83,45.89,1.0,3,1,4,1,2,2,0,0,1,0,0,0,1,0,False,True,True,False,7.76,12.670000000000002,1,-1,False,0,2
8,62,2,0,3,11886.67,3.88,92,2.47,1.8,2.71,1.35,2.79,5.27,0.02,17.55,61.1,4.12,5.97,2,0,0,1.78,0.67,0,0,11.99,0,8,127,45.63,4.0,3,2,3,3,1,3,2,0,0,1,0,0,1,0,True,False,True,False,8.33,-6.180000000000003,1,-1,False,0,1
4,64,0,1,0,61013.21,2.64,80,2.2,0.61,1.58,0.71,1.57,5.09,0.9,85.67,71.06,93.45,17.86,0,1,1,2.3,1.7,1,1,37.01,1,12,45,77.8,1.0,4,1,1,2,1,3,2,1,0,0,1,0,0,0,False,True,False,True,5.1000000000000005,24.880000000000003,1,-1,True,1,1
6,45,0,5,1,52417.07,3.75,79,2.12,2.05,3.09,1.26,2.95,6.09,0.48,27.09,41.37,83.93,57.06,2,1,0,1.93,0.77,0,2,20.31,1,12,114,63.09,1.0,3,2,2,2,1,1,2,1,0,0,0,0,1,0,True,False,False,True,8.52,-33.69666666666667,1,-1,False,0,1
9,46,1,4,3,22702.44,4.8,69,2.71,2.62,2.12,1.85,2.39,5.68,0.8,45.77,79.05,57.7,82.65,3,0,1,2.13,0.0,0,3,3.38,1,14,60,69.92,4.0,1,1,4,1,2,2,2,0,1,0,0,0,0,1,False,True,True,False,9.3,-27.363333333333323,1,-1,False,0,0
5,51,2,0,0,51095.76,5.05,107,3.19,1.61,2.24,1.08,3.68,7.34,0.23,55.44,69.12,33.56,56.49,3,1,0,1.06,0.89,0,3,25.07,0,12,104,63.6,1.0,1,2,4,3,2,2,0,0,0,1,0,0,0,1,True,False,False,True,8.120000000000001,2.3833333333333258,1,-1,False,0,1
5,48,0,0,2,48496.08,5.51,79,0.11,2.74,3.17,0.01,3.48,5.22,2.11,96.54,63.76,59.42,74.1,0,0,1,0.79,0.02,0,2,50.03,1,8,161,37.29,3.0,4,1,2,2,2,2,0,1,0,0,1,0,0,0,False,True,True,False,6.029999999999999,30.780000000000015,-1,-1,True,1,2
4,12,1,1,1,52947.58,4.75,110,0.93,0.63,2.04,1.3,1.26,7.64,1.25,4.59,22.8,77.41,60.95,3,1,1,0.88,0.59,0,3,7.88,0,16,75,33.22,1.0,1,1,4,1,2,4,2,0,1,0,0,0,0,1,False,True,False,True,4.9,-49.129999999999995,1,-1,False,0,2
4,42,2,6,0,48378.97,7.8,112,1.41,1.6,1.69,1.28,1.74,5.8,2.34,22.34,92.47,84.71,44.13,3,1,0,1.44,0.21,0,3,32.22,1,13,100,30.06,1.0,1,2,4,3,3,1,0,0,0,1,0,0,0,1,True,False,False,True,5.9799999999999995,-51.42999999999999,1,-1,False,0,1
1,26,1,2,3,27437.77,4.67,86,2.55,1.37,1.35,1.88,1.89,6.95,1.83,5.66,10.48,49.03,41.66,1,0,0,1.26,1.09,0,2,31.56,0,8,100,23.43,4.0,2,2,2,1,2,0,2,0,1,0,0,1,0,0,True,False,True,False,7.1499999999999995,-28.063333333333336,1,-1,False,0,1
8,31,1,3,2,19752.06,1.79,91,3.43,1.08,3.82,1.82,2.34,6.9,0.43,97.73,94.1,28.99,78.05,3,0,1,2.0,0.72,1,0,17.89,1,17,64,58.71,3.0,1,1,3,1,0,0,1,0,1,0,0,0,0,1,False,True,True,False,10.15,30.683333333333337,1,-1,False,0,2
9,32,2,4,1,50161.56,7.39,95,1.91,3.49,2.5,1.6,2.53,7.58,1.55,83.36,57.19,13.22,84.39,3,1,1,1.23,0.33,1,0,36.43,1,18,60,17.1,1.0,1,1,3,3,3,0,0,0,0,1,0,0,0,1,False,True,False,True,9.5,31.760000000000005,1,-1,False,0,0
4,49,0,6,0,15832.28,5.52,80,2.28,1.0,3.32,1.17,3.2,7.36,1.21,79.42,32.22,45.2,79.1,2,1,1,1.79,0.93,0,1,40.04,0,13,67,14.9,1.0,3,1,1,2,2,2,0,1,0,0,0,0,1,0,False,True,False,True,7.77,27.246666666666677,1,-1,False,0,2
1,23,2,2,0,15570.83,3.52,100,3.09,2.98,2.78,1.27,3.39,6.63,0.87,18.2,47.85,10.73,57.21,1,1,0,0.0,1.78,0,0,28.2,1,14,107,21.4,1.0,2,2,3,3,1,4,2,0,0,1,0,1,0,0,True,False,False,True,10.12,-20.396666666666672,1,-1,False,0,1
0,42,2,0,0,27811.85,6.65,29,1.54,1.77,1.25,0.93,2.86,5.7,0.6,4.24,97.61,60.75,82.73,0,0,0,1.5,0.0,1,0,32.5,0,16,126,20.23,1.0,4,2,3,3,3,1,0,0,0,1,1,0,0,0,True,False,True,False,5.49,-76.12333333333333,1,-1,False,0,0
1,56,2,1,1,25864.86,5.33,58,3.01,2.93,1.39,1.26,3.11,6.88,1.14,78.5,0.91,30.41,14.03,0,1,0,1.06,0.91,1,1,25.79,0,13,119,76.64,1.0,4,2,1,3,2,2,0,0,0,1,1,0,0,0,True,False,False,True,8.59,63.38333333333333,1,-1,False,0,1
4,41,1,3,0,6478.85,8.33,83,0.2,1.33,3.65,1.51,0.71,7.02,0.62,0.67,27.29,19.59,82.73,3,1,0,1.4,-0.0,1,1,23.0,1,14,70,3.29,1.0,1,2,1,1,4,1,3,0,1,0,0,0,0,1,True,False,False,True,6.6899999999999995,-42.53333333333334,1,-1,False,0,0
0,14,1,2,1,36283.0,7.16,97,2.34,1.92,2.34,1.4,1.39,6.57,1.23,81.2,94.14,8.31,36.61,2,1,1,0.0,0.79,0,0,28.02,0,12,175,28.48,1.0,3,1,3,1,3,4,0,0,1,0,0,0,1,0,False,True,False,True,8.0,34.84666666666667,1,-1,False,0,1
1,21,2,4,1,47156.55,6.77,108,2.25,2.15,2.4,2.13,2.7,4.56,0.31,4.47,65.8,92.84,83.93,1,1,1,0.88,1.15,1,0,32.76,0,9,107,76.74,1.0,2,1,3,3,3,4,0,0,0,1,0,1,0,0,False,True,False,True,8.93,-76.38666666666667,1,-1,False,0,0
9,49,0,3,1,18531.6,6.41,60,1.35,1.87,2.64,1.51,0.15,5.81,0.66,81.66,45.21,11.52,6.13,0,1,0,2.26,0.95,0,0,29.16,1,17,134,27.58,1.0,4,2,3,2,3,2,0,1,0,0,1,0,0,0,True,False,False,True,7.37,60.70666666666666,1,-1,False,0,1
0,55,2,5,0,-10965.55,5.98,92,1.5,0.05,2.77,0.83,2.83,6.39,2.13,60.49,33.24,25.47,75.54,2,1,0,1.65,0.0,1,3,27.39,0,20,66,34.73,1.0,3,2,4,3,2,2,0,0,0,1,0,0,1,0,True,False,False,True,5.15,15.740000000000002,1,-1,True,1,2
6,51,2,0,3,41261.18,3.92,64,1.44,1.67,0.93,2.47,1.42,5.79,1.76,50.72,98.29,94.15,62.8,3,0,0,0.5,1.33,0,1,22.53,0,14,85,78.24,4.0,1,2,1,3,1,2,2,0,0,1,0,0,0,1,True,False,True,False,6.51,-34.36,1,-1,False,0,2
6,51,1,2,1,7119.15,1.59,105,1.36,1.41,2.41,1.16,2.89,7.12,0.34,48.79,26.66,67.15,48.09,2,1,0,1.9,0.15,0,2,15.25,0,14,123,59.31,1.0,3,2,2,1,0,2,1,0,1,0,0,0,1,0,True,False,False,True,6.34,1.4899999999999949,1,-1,False,0,1
4,50,2,1,1,40467.45,3.55,65,3.38,0.69,0.64,1.25,2.9,6.78,1.5,27.14,71.44,34.19,86.05,1,0,0,1.2,1.36,1,3,33.19,0,19,87,53.7,1.0,2,2,4,3,1,2,2,0,0,1,0,1,0,0,True,False,True,False,5.96,-36.75333333333334,1,-1,False,0,0
5,32,0,3,1,20669.06,6.68,148,1.65,3.37,2.49,1.11,0.74,6.97,0.79,5.84,63.71,89.62,16.23,2,0,1,0.95,1.76,0,3,5.74,0,11,103,99.93,1.0,3,1,4,2,3,0,0,1,0,0,0,0,1,0,False,True,True,False,8.62,-50.68000000000001,1,-1,True,1,1
8,68,0,3,1,46549.87,5.59,114,3.49,2.48,4.63,1.71,1.5,6.91,1.18,82.13,37.12,89.67,73.86,3,1,0,0.44,0.65,0,0,34.9,1,12,120,39.58,1.0,1,2,3,2,2,3,0,1,0,0,0,0,0,1,True,False,False,True,12.310000000000002,15.24666666666667,1,-1,False,0,2
0,66,1,3,0,-790.76,7.07,80,1.37,0.31,1.2,0.88,2.79,5.68,1.4,7.92,61.88,55.48,44.24,2,0,1,0.69,0.66,0,2,19.56,0,9,108,25.01,1.0,3,1,2,1,3,3,0,0,1,0,0,0,1,0,False,True,True,False,3.76,-45.946666666666665,1,-1,False,0,1
5,67,2,5,1,20106.87,5.8,43,0.8,2.86,2.92,0.89,2.73,6.14,1.66,2.06,31.0,22.75,47.58,1,1,1,1.76,1.29,1,1,36.77,1,17,89,34.7,1.0,2,1,1,3,2,3,0,0,0,1,0,1,0,0,False,True,False,True,7.47,-31.716666666666665,1,-1,False,0,1
7,38,0,0,2,11741.24,7.26,96,2.76,0.0,3.07,2.47,0.88,7.28,0.0,55.42,79.36,30.54,21.02,1,1,0,3.25,1.29,0,3,11.82,1,15,104,68.85,3.0,2,2,4,2,3,1,0,1,0,0,0,1,0,0,True,False,False,True,8.3,11.780000000000008,1,-1,False,0,1
6,37,2,6,1,21830.97,6.01,70,1.97,1.29,0.0,1.17,2.18,8.01,1.58,92.83,55.77,77.59,33.25,0,0,0,0.25,0.92,1,0,17.1,0,10,143,10.46,1.0,4,2,3,3,3,1,0,0,0,1,1,0,0,0,True,False,True,False,4.43,37.29333333333333,1,-1,False,0,1
0,70,2,3,1,20844.61,5.46,70,2.22,1.18,2.66,2.11,1.12,5.88,1.02,4.52,79.16,14.37,66.7,1,0,1,1.81,1.02,0,1,28.42,1,10,95,75.24,1.0,2,1,1,3,2,3,0,0,0,1,0,1,0,0,False,True,True,False,8.17,-48.89,1,-1,False,0,2
3,14,0,0,2,17116.07,6.29,54,1.53,1.91,2.53,0.73,3.92,8.21,0.83,65.05,9.41,74.76,50.02,3,0,0,1.65,0.92,0,2,29.53,0,13,96,79.7,3.0,1,2,2,2,3,4,0,1,0,0,0,0,0,1,True,False,True,False,6.699999999999999,20.32,1,-1,False,0,1
9,36,0,2,2,26181.85,5.65,104,2.36,0.29,1.4,1.81,3.34,8.64,1.49,43.35,14.78,54.36,41.16,1,1,0,1.74,1.37,1,3,26.77,0,12,135,92.66,3.0,2,2,4,2,2,1,0,1,0,0,0,1,0,0,True,False,False,True,5.859999999999999,6.583333333333336,1,-1,False,0,1
7,34,1,5,0,23099.82,7.42,50,1.43,1.4,1.34,1.53,2.19,6.43,1.97,9.07,2.75,62.1,4.47,2,0,1,2.63,1.14,1,1,31.6,0,13,115,48.82,1.0,3,1,1,1,3,0,0,0,1,0,0,0,1,0,False,True,True,False,5.7,-14.036666666666669,1,-1,False,0,1
5,12,2,2,1,33480.91,2.92,34,3.0,0.0,1.57,1.0,2.79,6.16,1.05,61.21,0.32,32.46,8.49,0,1,0,2.07,0.31,0,0,27.94,1,17,89,97.1,1.0,4,2,3,3,1,4,2,0,0,1,1,0,0,0,True,False,False,True,5.57,47.45333333333333,1,-1,False,0,1
1,57,0,4,1,15322.1,2.97,107,2.67,0.83,2.74,0.48,0.13,8.11,1.47,26.29,60.96,43.99,81.94,3,1,0,0.26,0.59,1,3,27.37,1,14,156,26.42,1.0,1,2,4,2,1,2,2,1,0,0,0,0,0,1,True,False,False,True,6.720000000000001,-36.006666666666675,1,-1,False,0,0
6,47,1,5,0,31303.3,5.33,14,2.08,1.31,2.49,1.01,2.1,8.92,1.3,17.09,67.22,89.13,29.96,0,1,1,1.71,1.45,1,0,9.46,0,15,139,12.86,1.0,4,1,3,1,2,2,0,0,1,0,1,0,0,0,False,True,False,True,6.890000000000001,-45.013333333333335,1,-1,False,0,1
5,66,1,6,3,25493.59,9.1,86,1.72,1.48,0.32,0.98,2.19,7.5,0.99,60.74,77.61,39.96,52.17,1,0,0,1.44,1.64,0,2,28.89,0,18,137,75.84,4.0,2,2,2,1,4,3,3,0,1,0,0,1,0,0,True,False,True,False,4.5,4.159999999999997,1,-1,False,0,1
8,64,1,4,3,31452.01,7.89,72,2.88,3.64,1.99,2.15,2.06,6.43,0.58,88.68,74.24,34.99,27.71,3,1,0,1.71,1.03,1,0,27.12,0,8,131,37.1,4.0,1,2,3,1,3,3,0,0,1,0,0,0,0,1,True,False,False,True,10.66,43.03333333333334,1,-1,False,0,1
5,38,2,4,2,22870.17,8.09,136,1.94,0.32,2.45,1.73,1.71,6.48,0.35,10.49,58.28,8.53,35.38,3,0,1,1.94,0.87,0,3,24.61,1,17,111,94.07,3.0,1,1,4,3,4,1,3,0,0,1,0,0,0,1,False,True,True,False,6.4399999999999995,-23.57333333333333,1,-1,False,0,1
5,17,0,3,2,29397.4,1.85,43,1.7,2.41,2.1,1.52,1.85,6.27,0.84,93.0,63.17,86.01,2.96,1,1,0,0.86,0.9,0,0,9.03,1,12,60,58.74,3.0,2,2,3,2,0,4,1,1,0,0,0,1,0,0,True,False,False,True,7.73,42.28666666666667,1,-1,False,0,1
7,28,2,5,2,5902.44,4.27,48,2.02,0.53,3.36,1.18,0.71,5.22,0.9,92.05,22.28,47.45,56.48,3,0,1,0.91,0.58,1,1,44.93,0,8,80,80.83,3.0,1,1,1,3,2,0,2,0,0,1,0,0,0,1,False,True,True,False,7.09,49.98,-1,-1,False,0,1
1,16,2,6,1,-1552.98,4.68,92,1.8,2.28,3.32,1.82,3.11,5.5,1.06,87.22,70.21,13.1,33.46,3,0,1,1.73,1.32,0,3,30.9,0,12,54,70.32,1.0,1,1,4,3,2,4,2,0,0,1,0,0,0,1,False,True,True,False,9.22,48.296666666666674,1,-1,False,0,1
9,18,2,1,0,18993.23,3.47,72,1.15,3.36,2.57,1.94,4.28,5.78,2.03,27.36,0.53,10.57,10.84,1,1,1,1.24,0.9,1,1,19.21,0,10,87,47.18,1.0,2,1,1,3,1,4,2,0,0,1,0,1,0,0,False,True,False,True,9.02,20.046666666666667,1,-1,True,1,1
8,23,2,6,1,30673.21,6.05,71,2.86,2.03,1.18,1.32,2.24,6.63,0.71,20.17,52.91,78.22,8.27,2,0,1,1.42,0.49,0,1,19.27,1,16,111,67.03,1.0,3,1,1,3,3,4,0,0,0,1,0,0,1,0,False,True,True,False,7.39,-26.29666666666666,1,-1,False,0,1
6,57,2,3,1,13900.74,8.76,48,2.56,0.37,1.64,1.46,3.53,4.28,0.49,59.36,45.57,83.22,66.24,1,1,1,0.0,0.28,1,2,31.28,0,9,84,3.57,1.0,2,1,2,3,4,2,3,0,0,1,0,1,0,0,False,True,False,True,6.03,-5.650000000000006,1,-1,False,0,2
3,62,0,7,3,16920.89,4.4,78,1.63,0.0,1.04,1.52,1.92,5.58,0.68,53.63,93.93,37.06,68.4,3,0,1,1.47,1.89,1,0,24.42,0,14,100,38.95,4.0,1,1,3,2,2,3,2,1,0,0,0,0,0,1,False,True,True,False,4.1899999999999995,-12.833333333333336,1,-1,False,0,2
3,41,0,4,2,42263.99,5.34,29,0.82,0.01,0.54,2.55,2.12,5.05,2.14,73.54,81.09,79.02,82.64,0,1,0,2.15,0.77,0,1,21.25,1,10,87,98.15,3.0,4,2,1,2,2,1,0,1,0,0,1,0,0,0,True,False,False,True,3.92,-7.376666666666665,-1,-1,True,1,0
4,60,2,5,0,43450.34,6.83,56,0.89,1.94,1.28,1.62,2.01,6.54,1.51,24.77,8.58,46.66,43.62,1,1,1,1.88,0.0,0,1,28.32,1,14,97,34.91,1.0,2,1,1,3,3,2,0,0,0,1,0,1,0,0,False,True,False,True,5.73,-8.183333333333326,1,-1,False,0,1
7,58,0,2,1,43491.75,7.3,93,2.29,0.0,1.8,1.34,1.88,6.34,1.22,99.96,40.78,44.9,38.8,3,0,0,1.2,1.16,0,2,20.6,1,9,66,13.17,1.0,1,2,2,2,3,2,0,1,0,0,0,0,0,1,True,False,True,False,5.43,58.46666666666666,1,-1,False,0,1
6,39,2,5,1,31700.19,6.63,86,1.9,1.85,0.82,1.25,0.57,5.59,1.3,90.28,26.25,7.38,51.58,2,0,0,2.5,0.55,0,2,29.13,0,8,112,61.57,1.0,3,2,2,3,3,1,0,0,0,1,0,0,1,0,True,False,True,False,5.82,61.876666666666665,1,-1,False,0,1
7,43,0,1,1,16099.15,5.24,92,2.23,2.27,1.91,1.48,1.71,5.05,1.26,71.44,21.59,18.59,9.67,3,1,1,1.9,1.5,0,2,30.37,1,15,69,83.96,1.0,1,1,2,2,2,1,0,1,0,0,0,0,0,1,False,True,False,True,7.890000000000001,54.82333333333334,1,-1,False,0,1
1,69,1,3,1,32053.47,4.47,73,2.39,1.15,1.97,2.53,3.54,8.09,1.08,46.23,61.61,90.7,95.54,2,1,1,2.44,0.28,1,2,28.16,0,8,65,22.37,1.0,3,1,2,1,2,3,2,0,1,0,0,0,1,0,False,True,False,True,8.04,-36.38666666666668,1,-1,False,0,0
1,51,2,4,0,32359.08,6.24,56,1.98,2.2,2.19,2.32,1.15,7.39,0.57,81.04,32.49,36.26,7.43,2,0,0,0.98,0.36,0,0,29.99,1,16,92,64.62,1.0,3,2,3,3,3,2,0,0,0,1,0,0,1,0,True,False,True,False,8.69,55.646666666666675,1,-1,False,0,1
7,22,1,1,0,-192.15,4.48,101,1.28,1.67,2.56,1.63,5.26,5.56,1.07,45.73,27.67,91.27,80.36,3,1,0,1.39,1.17,1,1,6.18,0,19,148,83.4,1.0,1,2,1,1,2,4,2,0,1,0,0,0,0,1,True,False,False,True,7.14,-20.70333333333334,-1,-1,True,1,0
6,50,0,6,1,40714.71,4.62,73,2.09,1.94,1.72,1.37,2.69,7.55,0.95,10.2,23.39,81.24,64.19,0,0,0,1.81,1.11,0,2,19.2,1,19,61,66.67,1.0,4,2,2,2,2,2,2,1,0,0,1,0,0,0,True,False,True,False,7.119999999999999,-46.07333333333334,1,-1,False,0,2
0,29,1,1,1,39515.78,4.48,97,1.32,3.52,1.01,1.89,3.46,6.29,0.4,79.48,17.4,7.4,0.04,1,0,1,0.97,0.55,0,2,53.94,0,16,120,10.05,1.0,2,1,2,1,2,0,2,0,1,0,0,1,0,0,False,True,True,False,7.739999999999999,71.2,-1,-1,True,1,1
6,37,0,3,1,16396.32,9.13,91,2.9,2.59,0.85,1.42,3.6,6.25,1.49,41.89,48.37,90.94,96.56,1,0,0,1.39,0.77,1,2,29.85,0,9,57,92.66,1.0,2,2,2,2,4,1,3,1,0,0,0,1,0,0,True,False,True,False,7.76,-36.733333333333334,1,-1,False,0,0
7,54,1,6,0,46084.05,7.78,70,2.62,0.34,2.44,1.37,3.05,4.83,0.8,57.09,48.44,23.06,83.81,2,0,0,0.41,0.91,0,0,0.0,0,19,151,11.74,1.0,3,2,3,1,3,2,0,0,1,0,0,0,1,0,True,False,True,False,6.7700000000000005,5.32,1,-1,False,0,0
5,41,0,2,1,36741.7,8.01,135,1.85,0.62,0.03,1.1,2.96,7.53,1.82,11.65,86.9,26.7,32.51,1,0,1,0.98,1.5,0,0,24.41,1,20,101,17.35,1.0,2,1,3,2,4,1,3,1,0,0,0,1,0,0,False,True,True,False,3.6,-37.05333333333333,-1,-1,False,0,1
1,13,2,7,2,36073.65,5.48,93,1.08,1.62,0.6,3.07,1.8,6.92,1.69,65.81,59.23,32.96,23.3,2,0,0,0.5,0.46,0,3,35.66,0,8,137,16.05,3.0,3,2,4,3,2,4,0,0,0,1,0,0,1,0,True,False,True,False,6.37,27.313333333333333,1,-1,True,1,1
3,13,0,4,3,45281.36,6.49,80,3.32,1.98,2.03,2.11,1.85,7.22,1.15,56.9,13.5,79.01,60.96,1,1,1,2.33,0.79,0,0,33.71,0,14,153,21.87,4.0,2,1,3,2,3,4,0,1,0,0,0,1,0,0,False,True,False,True,9.44,5.743333333333325,1,-1,False,0,2
6,67,2,2,1,51901.8,6.79,107,0.43,0.82,2.14,1.04,1.44,5.77,0.9,45.18,77.29,98.23,50.12,0,0,0,1.91,1.1,0,1,47.85,0,20,95,40.18,1.0,4,2,1,3,3,3,0,0,0,1,1,0,0,0,True,False,True,False,4.43,-30.033333333333324,1,-1,False,0,1
6,63,2,1,0,39943.8,6.44,114,0.83,0.0,1.81,1.95,3.39,6.75,1.18,78.25,96.25,19.07,41.38,2,1,0,2.54,1.97,1,2,33.41,0,16,78,20.64,1.0,3,2,2,3,3,3,0,0,0,1,0,0,1,0,True,False,False,True,4.59,26.016666666666673,1,-1,False,0,1
8,17,0,7,1,34388.13,4.98,63,3.7,2.15,3.41,2.15,1.11,6.56,0.53,57.7,70.49,66.22,21.61,3,1,0,1.83,1.02,1,0,27.32,1,12,138,71.04,1.0,1,2,3,2,2,4,2,1,0,0,0,0,0,1,True,False,False,True,11.41,4.926666666666669,1,-1,False,0,1
9,49,1,0,2,35594.26,8.29,31,2.51,3.03,1.57,1.19,2.27,6.83,1.32,86.48,6.1,0.91,5.38,1,1,0,2.29,1.04,1,1,39.62,0,14,121,29.6,3.0,2,2,1,1,4,2,3,0,1,0,0,1,0,0,True,False,False,True,8.299999999999999,82.35000000000001,1,-1,False,0,1
8,62,2,2,2,45142.11,8.24,108,0.0,0.54,2.14,0.64,0.55,6.13,0.31,75.36,59.03,38.59,98.88,3,0,0,0.53,1.0,0,3,35.35,0,20,89,47.12,3.0,1,2,4,3,4,3,3,0,0,1,0,0,0,1,True,False,True,False,3.3200000000000003,9.86,-1,-1,True,1,0
4,20,2,0,3,12205.07,5.43,112,2.58,0.63,2.61,1.43,2.19,6.17,0.09,32.93,79.84,10.92,68.02,1,1,0,2.51,0.0,1,1,30.52,0,17,83,18.45,4.0,2,2,1,3,2,4,0,0,0,1,0,1,0,0,True,False,False,True,7.25,-19.99666666666667,1,-1,False,0,2
8,48,2,1,2,-10753.11,5.66,31,2.01,3.26,1.45,2.35,2.49,5.57,0.48,16.69,13.1,67.03,71.54,1,0,1,1.77,0.73,1,1,15.62,0,8,113,45.79,3.0,2,1,1,3,2,2,0,0,0,1,0,1,0,0,False,True,True,False,9.07,-33.866666666666674,1,-1,False,0,2
2,65,2,5,0,48962.23,4.7,52,0.19,1.67,1.21,1.95,1.05,7.21,0.67,92.6,53.1,15.59,79.05,3,0,0,1.15,1.33,0,0,20.93,0,14,96,94.52,1.0,1,2,3,3,2,3,2,0,0,1,0,0,0,1,True,False,True,False,5.02,43.353333333333325,1,-1,False,0,2
4,42,0,3,0,27159.42,3.97,77,1.4,2.5,2.76,1.12,1.44,5.92,1.08,91.59,76.8,40.4,12.78,0,0,1,1.42,1.57,0,2,38.27,1,18,141,52.29,1.0,4,1,2,2,1,1,2,1,0,0,1,0,0,0,False,True,True,False,7.78,48.26333333333334,1,-1,False,0,1
7,47,1,5,2,27374.42,4.95,135,3.05,0.52,3.27,1.79,1.18,4.06,0.0,5.58,57.75,34.72,67.74,1,1,0,0.84,0.31,1,1,15.04,1,14,69,30.95,3.0,2,2,1,1,2,2,2,0,1,0,0,1,0,0,True,False,False,True,8.629999999999999,-47.82333333333333,1,-1,True,1,2
1,53,2,0,2,17625.33,5.62,102,3.25,0.94,1.93,1.95,2.1,6.57,1.11,91.95,91.42,11.0,47.21,1,0,1,0.94,0.36,0,1,34.89,0,12,128,38.26,3.0,2,1,1,3,2,2,0,0,0,1,0,1,0,0,False,True,True,False,8.069999999999999,42.07333333333334,1,-1,False,0,1
3,40,2,7,1,45822.1,8.73,148,0.68,1.94,1.69,1.02,3.13,6.89,0.71,39.16,96.42,52.61,98.93,2,0,0,1.27,1.29,0,2,28.88,0,20,104,36.44,1.0,3,2,2,3,4,1,3,0,0,1,0,0,1,0,True,False,True,False,5.33,-43.493333333333354,1,-1,False,0,0
5,47,1,3,1,23333.87,5.24,117,2.13,0.87,1.88,1.6,1.36,5.96,0.73,63.97,87.76,86.21,13.5,1,0,1,3.31,1.31,0,1,19.31,0,15,113,62.02,1.0,2,1,1,1,2,2,0,0,1,0,0,1,0,0,False,True,True,False,6.48,1.4799999999999969,1,-1,False,0,1
9,47,0,1,3,31475.03,3.34,79,2.79,2.04,1.14,2.46,2.7,5.42,1.01,44.28,46.43,17.76,22.6,1,0,0,1.81,1.21,0,1,21.54,1,12,104,55.04,4.0,2,2,1,2,1,2,2,1,0,0,0,1,0,0,True,False,True,False,8.43,15.349999999999998,1,-1,False,0,1
1,13,1,3,1,12813.36,7.66,117,2.27,1.25,1.58,0.73,2.57,7.85,0.92,58.7,92.87,36.97,17.63,1,1,0,1.19,0.63,0,0,27.24,0,18,121,45.68,1.0,2,2,3,1,3,4,0,0,1,0,0,1,0,0,True,False,False,True,5.83,9.543333333333337,1,-1,False,0,1
1,28,1,5,1,20194.31,8.55,72,3.67,1.99,1.33,1.68,2.29,5.14,0.75,85.76,99.47,19.46,61.16,1,0,0,1.72,1.38,1,1,17.82,0,20,70,18.4,1.0,2,2,1,1,4,0,3,0,1,0,0,1,0,0,True,False,True,False,8.67,25.730000000000004,1,-1,False,0,2
5,56,2,1,3,16465.31,6.07,102,0.8,2.63,0.23,1.28,2.58,7.37,1.04,17.9,76.35,43.98,23.81,2,0,0,0.97,1.01,1,2,24.05,0,18,136,3.52,4.0,3,2,2,3,3,2,0,0,0,1,0,0,1,0,True,False,True,False,4.9399999999999995,-30.14666666666666,1,-1,False,0,1
4,15,0,4,1,51558.53,4.09,82,1.7,1.84,1.18,1.91,2.33,6.22,0.46,7.91,15.02,39.83,73.55,2,1,1,0.93,0.0,1,0,32.51,1,9,95,96.54,1.0,3,1,3,2,2,4,2,1,0,0,0,0,1,0,False,True,False,True,6.63,-34.889999999999986,1,-1,False,0,2
0,30,2,6,2,-105.39,5.79,85,2.3,1.84,2.58,2.24,1.69,6.17,1.1,85.88,41.4,67.47,79.13,1,0,1,1.83,1.12,0,1,23.57,1,13,95,83.97,3.0,2,1,1,3,2,0,0,0,0,1,0,1,0,0,False,True,True,False,8.96,23.21333333333333,1,-1,False,0,2
